latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.48618,74.58356,354.94,0.48,0.48,2025-10-27,0740,SNPP,SNPP,n,2,304.96,11.43,D,0
29.80406,75.87137,339.55,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,305.03,4.3,D,0
29.80643,75.86201,333.77,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,305.32,2.96,D,0
29.51399,74.41593,333.45,0.49,0.49,2025-10-27,0740,SNPP,SNPP,n,2,302.31,2.53,D,0
29.83891,75.87525,335.5,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,304.54,2.44,D,0
29.49576,74.19907,341.98,0.51,0.49,2025-10-27,0740,SNPP,SNPP,n,2,304.04,11,D,0
29.4675,74.00076,337.26,0.52,0.5,2025-10-27,0740,SNPP,SNPP,n,2,302.8,5.8,D,0
29.51805,74.21474,343.52,0.51,0.49,2025-10-27,0740,SNPP,SNPP,n,2,302.94,13.94,D,0
29.40713,73.67648,342.51,0.55,0.51,2025-10-27,0740,SNPP,SNPP,n,2,303.34,9.09,D,0
29.55116,74.28181,330.61,0.5,0.49,2025-10-27,0740,SNPP,SNPP,n,2,303.3,2.14,D,0
29.51791,74.21179,340.47,0.51,0.49,2025-10-27,0740,SNPP,SNPP,n,2,302.6,10.05,D,0
29.47163,74.00237,330.37,0.52,0.5,2025-10-27,0740,SNPP,SNPP,l,2,302.8,5.47,D,0
29.40924,73.6791,341.54,0.55,0.51,2025-10-27,0740,SNPP,SNPP,n,2,304.81,6.84,D,0
29.5526,74.28381,330.61,0.5,0.49,2025-10-27,0740,SNPP,SNPP,n,2,304.09,2.55,D,0
29.61992,74.57292,343.12,0.48,0.48,2025-10-27,0740,SNPP,SNPP,n,2,303.08,4.36,D,0
30.05538,76.62515,342.08,0.55,0.43,2025-10-27,0740,SNPP,SNPP,n,2,305.07,4.84,D,0
30.02107,76.43044,333.33,0.56,0.43,2025-10-27,0740,SNPP,SNPP,n,2,304.85,4.18,D,0
30.00035,76.32598,334.15,0.57,0.43,2025-10-27,0740,SNPP,SNPP,n,2,305.42,2.98,D,0
29.52509,74.04919,332.2,0.52,0.5,2025-10-27,0740,SNPP,SNPP,n,2,302.79,3.54,D,0
29.59141,74.31084,332.87,0.5,0.49,2025-10-27,0740,SNPP,SNPP,n,2,302.32,3.5,D,0
29.58921,74.30066,337.76,0.5,0.49,2025-10-27,0740,SNPP,SNPP,n,2,301.25,6.71,D,0
29.62983,74.38061,338.54,0.49,0.49,2025-10-27,0740,SNPP,SNPP,n,2,300.56,4,D,0
29.98743,76.09353,339.31,0.39,0.44,2025-10-27,0740,SNPP,SNPP,n,2,303.97,2.08,D,0
29.95386,75.81908,340.81,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,305.61,9.43,D,0
29.95303,75.81493,337.75,0.4,0.45,2025-10-27,0740,SNPP,SNPP,n,2,304.58,9.43,D,0
29.66135,74.23421,330.27,0.5,0.49,2025-10-27,0740,SNPP,SNPP,n,2,301.67,2.33,D,0
30.07351,76.10068,336.13,0.39,0.44,2025-10-27,0740,SNPP,SNPP,n,2,302.5,7.92,D,0
29.93736,75.117,337.74,0.44,0.46,2025-10-27,0741,SNPP,SNPP,n,2,300.44,2.6,D,0
30.07701,75.70396,342.56,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,302.54,5.88,D,0
30.17879,76.01834,336.34,0.39,0.44,2025-10-27,0741,SNPP,SNPP,n,2,302.58,2.43,D,0
30.27747,75.94177,352.43,0.39,0.44,2025-10-27,0741,SNPP,SNPP,n,2,306.59,6.89,D,0
30.28146,75.94071,353.47,0.39,0.44,2025-10-27,0741,SNPP,SNPP,n,2,314.02,34.58,D,0
30.30865,76.0351,330.52,0.39,0.44,2025-10-27,0741,SNPP,SNPP,n,2,303.37,1.14,D,0
30.04576,74.29576,333.88,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,300.37,3.99,D,0
30.34689,75.26887,337.08,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,303.39,3.6,D,0
30.40316,75.52191,332.76,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,302.66,2.64,D,0
30.45343,75.21292,341.83,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,305.57,11.5,D,0
30.7182,76.47083,332.49,0.54,0.42,2025-10-27,0741,SNPP,SNPP,l,2,304.46,5.02,D,0
30.72315,76.47546,342.13,0.54,0.42,2025-10-27,0741,SNPP,SNPP,n,2,306.77,36.63,D,0
30.1578,73.53237,340.87,0.54,0.51,2025-10-27,0741,SNPP,SNPP,n,2,299.87,7.84,D,0
30.15668,73.53602,339.34,0.54,0.51,2025-10-27,0741,SNPP,SNPP,n,2,300.48,7.14,D,0
30.43688,74.79905,334.61,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.59,2.82,D,0
30.57669,74.87949,340.86,0.44,0.46,2025-10-27,0741,SNPP,SNPP,n,2,304.02,6.32,D,0
30.73309,75.03768,338.74,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,304.45,9.44,D,0
30.73725,75.03654,337.89,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,300.12,3.09,D,0
30.51856,73.87682,338.88,0.51,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.69,5.75,D,0
30.7955,75.12789,330.76,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,300.33,2.48,D,0
30.53154,73.69686,334.14,0.52,0.5,2025-10-27,0741,SNPP,SNPP,n,2,300.03,5.66,D,0
30.53036,73.69154,340.59,0.52,0.5,2025-10-27,0741,SNPP,SNPP,n,2,299.58,5.66,D,0
30.6917,73.99869,331.9,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,301.3,3.03,D,0
30.69008,74.00153,330.83,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,300.48,2.24,D,0
30.73298,74.11234,334.47,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,299.3,4.25,D,0
31.05267,75.56656,340.26,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,302.71,6.31,D,0
31.20864,75.87917,334.24,0.57,0.43,2025-10-27,0741,SNPP,SNPP,n,2,303.76,3.61,D,0
30.75119,73.71743,337.8,0.51,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.76,5.4,D,0
31.11437,75.10249,339.94,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,303.71,4.68,D,0
30.91578,73.98568,330.88,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,299.92,4.17,D,0
31.22564,75.15164,341.21,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,303.45,4.76,D,0
31.21277,74.96141,335.58,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,301.27,3.34,D,0
31.18149,74.58335,330.84,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,300.04,2.07,D,0
31.20322,74.53778,339.95,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,301.71,4.6,D,0
31.02037,73.61781,330.58,0.51,0.49,2025-10-27,0741,SNPP,SNPP,n,2,298.22,3.18,D,0
31.42752,75.37958,340.37,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,305.16,2.73,D,0
31.38518,75.15461,336.85,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,300.78,3.46,D,0
31.35672,74.91405,342.21,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,303.6,5.52,D,0
31.46164,75.40097,333.41,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,304.61,2.33,D,0
31.50593,75.51505,335.1,0.39,0.44,2025-10-27,0741,SNPP,SNPP,n,2,302.8,1.58,D,0
31.49063,75.31364,336.7,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,302.89,3.1,D,0
31.35112,74.59082,336.15,0.44,0.46,2025-10-27,0741,SNPP,SNPP,n,2,300.7,3.63,D,0
31.51227,75.21923,334.56,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,301.59,3.05,D,0
31.43999,74.87293,336.95,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,300.28,3.23,D,0
31.59104,75.47897,330.88,0.39,0.44,2025-10-27,0741,SNPP,SNPP,l,2,303.07,1.99,D,0
31.21959,73.67632,334.96,0.5,0.49,2025-10-27,0741,SNPP,SNPP,n,2,298.12,4.58,D,0
31.19731,73.50961,330.3,0.51,0.5,2025-10-27,0741,SNPP,SNPP,n,2,298.94,2.2,D,0
31.23109,73.53348,337,0.51,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.59,4.75,D,0
31.62457,75.35218,330.99,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,302.79,1.82,D,0
31.62942,75.35522,342.77,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,304.97,3.73,D,0
31.25582,73.55986,338.11,0.51,0.49,2025-10-27,0741,SNPP,SNPP,n,2,300.26,3.29,D,0
31.62862,75.35273,341.44,0.4,0.44,2025-10-27,0741,SNPP,SNPP,n,2,304.88,3.06,D,0
31.61314,75.17513,330.8,0.41,0.45,2025-10-27,0741,SNPP,SNPP,l,2,301.21,2.07,D,0
31.30886,73.73102,334.83,0.5,0.49,2025-10-27,0741,SNPP,SNPP,n,2,298.68,3.92,D,0
31.34666,73.86072,338.65,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,300.34,5.97,D,0
31.69611,75.43446,331.26,0.39,0.44,2025-10-27,0741,SNPP,SNPP,l,2,304.78,1.96,D,0
31.70094,75.43746,330.64,0.39,0.44,2025-10-27,0741,SNPP,SNPP,l,2,303.05,1.96,D,0
31.38824,73.8593,333.09,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.73,3.17,D,0
31.38826,73.83782,340.37,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,299.25,6.29,D,0
31.43478,73.80477,341.13,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,299.85,6.15,D,0
31.74512,75.13882,331.52,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,301.85,2.28,D,0
31.54371,73.92226,345.94,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,301.02,8.55,D,0
31.59377,74.1368,341.33,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,298.96,5.84,D,0
31.59275,74.13197,341.43,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.22,6,D,0
31.59065,74.13947,340.03,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299,4.52,D,0
31.54355,73.92438,340.22,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,300.52,5.75,D,0
31.59284,74.12859,342.48,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.68,8.02,D,0
31.7886,74.66997,338.35,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,301.04,3.57,D,0
31.83613,74.70947,341.45,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,302.3,4.97,D,0
31.86082,74.80569,345.44,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,304.03,12.04,D,0
31.80575,74.33589,343.33,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.06,4.41,D,0
31.9296,74.90656,331.27,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,301.37,2.8,D,0
31.64492,73.5676,346.81,0.5,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.26,10.25,D,0
31.99991,74.98463,338.49,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,301.63,2.36,D,0
31.8479,74.20673,331.6,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,298.87,1.79,D,0
31.74991,73.67165,337.42,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.43,2.26,D,0
31.91187,74.33781,340.08,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.62,8.69,D,0
31.87738,74.1121,347.08,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,303.71,14.03,D,0
31.88165,74.11086,345.82,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,300.21,14.03,D,0
31.98105,74.5611,332.96,0.43,0.46,2025-10-27,0741,SNPP,SNPP,n,2,299.8,2.48,D,0
31.8014,73.6292,340.08,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.21,7.41,D,0
31.90442,74.06845,336.25,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,300.01,7.68,D,0
31.90972,74.07202,341.21,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.36,13.6,D,0
31.90522,74.06976,350.7,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,302.86,7.21,D,0
31.9095,74.06853,341.75,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,298.29,7.21,D,0
31.87118,73.83031,340.69,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.81,3.23,D,0
31.83307,73.55096,337.82,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,296.68,7.66,D,0
31.94553,73.91862,337.77,0.47,0.48,2025-10-27,0741,SNPP,SNPP,n,2,299.13,3.75,D,0
31.92861,73.81868,330.28,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.37,2.44,D,0
31.96,73.81465,341.66,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,301.73,6.72,D,0
31.95908,73.81184,341.43,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,300.61,6.96,D,0
31.99029,73.61554,336.79,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.35,3.88,D,0
32.02949,73.77518,341.5,0.48,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.51,4.95,D,0
32.06857,73.57829,347.07,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.06,8.23,D,0
32.07278,73.53352,330.81,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.39,2.35,D,0
32.08162,73.55266,349.57,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,303.88,20.77,D,0
32.08601,73.55135,344.24,0.49,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.94,8.87,D,0
32.16823,73.84647,331.95,0.47,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.16,3.28,D,0
32.10343,73.50248,334.37,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,299.18,4.07,D,0
32.12542,73.51772,333.79,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,298.65,5.02,D,0
32.12739,73.51423,344.19,0.49,0.49,2025-10-27,0741,SNPP,SNPP,n,2,300.87,6.21,D,0
32.19476,73.73569,341.09,0.47,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.92,6.47,D,0
32.25151,73.89138,337.67,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,298.1,2.47,D,0
32.4769,74.89767,338.45,0.41,0.45,2025-10-27,0741,SNPP,SNPP,n,2,299.13,2.96,D,0
32.2326,73.74028,335.04,0.47,0.48,2025-10-27,0741,SNPP,SNPP,n,2,298.94,2.95,D,0
32.28592,73.86046,337.86,0.47,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.01,2.58,D,0
32.30365,73.9223,333.83,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.79,4.63,D,0
32.31647,73.9185,332.95,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.69,2.47,D,0
32.35232,74.04556,336.54,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,301.34,3.53,D,0
32.31653,73.9165,334.45,0.46,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.52,3.33,D,0
32.34585,74.03025,330.27,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.44,2.88,D,0
32.35421,74.04799,342.44,0.45,0.47,2025-10-27,0741,SNPP,SNPP,n,2,299.59,6.06,D,0
32.34675,73.82486,330.23,0.47,0.47,2025-10-27,0741,SNPP,SNPP,n,2,298.96,1.55,D,0
32.62388,74.56853,330.86,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,299.21,2.48,D,0
32.78329,74.57124,335.4,0.42,0.45,2025-10-27,0741,SNPP,SNPP,n,2,300.85,3.2,D,0
32.10709,74.17866,301.88,0.47,0.64,2025-10-27,2004,SNPP,SNPP,n,2,290.81,0.86,N,0
32.10443,74.17718,306.08,0.47,0.64,2025-10-27,2004,SNPP,SNPP,n,2,290.85,0.66,N,0
31.53659,75.39945,312.88,0.39,0.59,2025-10-27,2004,SNPP,SNPP,n,2,289.2,1.46,N,0
30.80636,75.32934,313.93,0.39,0.59,2025-10-27,2004,SNPP,SNPP,n,2,288.92,0.96,N,0
29.97783,74.79693,304.3,0.41,0.61,2025-10-27,2005,SNPP,SNPP,n,2,287.73,0.57,N,0
29.91019,74.94602,299.91,0.4,0.6,2025-10-27,2005,SNPP,SNPP,n,2,289.66,0.55,N,2
29.12519,75.77737,305.03,0.35,0.57,2025-10-27,2005,SNPP,SNPP,n,2,286.17,0.85,N,2
32.10903,74.18226,302.01,0.47,0.64,2025-10-27,2144,SNPP,SNPP,n,2,289.79,1.16,N,0
29.78442,75.85268,331.17,0.38,0.59,2025-10-28,0722,SNPP,SNPP,n,2,286.35,7.8,D,0
29.79063,75.85488,356.57,0.38,0.59,2025-10-28,0722,SNPP,SNPP,n,2,286.56,10.08,D,0
29.94658,75.61305,341.38,0.39,0.59,2025-10-28,0722,SNPP,SNPP,n,2,289.44,4.2,D,0
29.6523,74.23749,339.99,0.47,0.64,2025-10-28,0722,SNPP,SNPP,n,2,298.14,4.33,D,0
30.00076,75.12817,334.64,0.41,0.61,2025-10-28,0722,SNPP,SNPP,n,2,296.63,4.9,D,0
30.25721,76.12821,337.94,0.36,0.57,2025-10-28,0722,SNPP,SNPP,n,2,294.17,2.78,D,0
29.82503,74.33672,332.58,0.46,0.64,2025-10-28,0722,SNPP,SNPP,n,2,299.05,3.7,D,0
30.30198,76.19998,332.82,0.35,0.57,2025-10-28,0722,SNPP,SNPP,n,2,297.1,4.6,D,0
30.30112,76.19637,340.64,0.35,0.57,2025-10-28,0722,SNPP,SNPP,n,2,297.85,3.54,D,0
30.02212,74.92728,350.94,0.42,0.61,2025-10-28,0722,SNPP,SNPP,n,2,297.72,6.82,D,0
30.01955,74.92875,348.32,0.42,0.61,2025-10-28,0722,SNPP,SNPP,n,2,297.32,6.07,D,0
30.56527,76.67764,327.23,0.33,0.55,2025-10-28,0722,SNPP,SNPP,n,2,299.1,1.11,D,0
30.57958,76.64805,344.31,0.33,0.55,2025-10-28,0722,SNPP,SNPP,n,2,302.16,3.11,D,0
30.47899,75.72433,333.75,0.37,0.58,2025-10-28,0722,SNPP,SNPP,n,2,298.79,3.15,D,0
30.46339,75.52077,335.58,0.38,0.59,2025-10-28,0722,SNPP,SNPP,n,2,298.9,4.59,D,0
30.6227,75.99643,354.21,0.36,0.57,2025-10-28,0722,SNPP,SNPP,n,2,299.75,4.94,D,0
30.62152,75.99577,353.68,0.36,0.57,2025-10-28,0722,SNPP,SNPP,n,2,300.27,5.5,D,0
30.6102,75.67319,348.68,0.37,0.58,2025-10-28,0722,SNPP,SNPP,n,2,298.96,4.51,D,0
30.79763,76.32002,335.66,0.34,0.56,2025-10-28,0722,SNPP,SNPP,n,2,297.83,2.73,D,0
30.60939,75.40482,367,0.38,0.59,2025-10-28,0722,SNPP,SNPP,h,2,299.6,5.61,D,0
30.55794,74.714,337.66,0.42,0.61,2025-10-28,0722,SNPP,SNPP,n,2,296.71,4.31,D,0
30.99238,75.43374,330.94,0.38,0.58,2025-10-28,0722,SNPP,SNPP,n,2,298.2,2.35,D,0
30.99143,75.42987,330.58,0.38,0.58,2025-10-28,0722,SNPP,SNPP,n,2,298.89,2.35,D,0
31.08139,75.20514,344.57,0.38,0.59,2025-10-28,0722,SNPP,SNPP,n,2,300.82,6.74,D,0
31.0867,75.20336,367,0.38,0.59,2025-10-28,0722,SNPP,SNPP,h,2,300.38,6.74,D,0
31.27834,75.9782,329.37,0.34,0.56,2025-10-28,0722,SNPP,SNPP,n,2,299.19,1.76,D,0
31.08207,75.20463,367,0.38,0.59,2025-10-28,0722,SNPP,SNPP,h,2,302.33,10.15,D,0
30.83505,73.83813,330.18,0.47,0.64,2025-10-28,0722,SNPP,SNPP,n,2,298.12,3.63,D,0
31.17582,74.51582,329.95,0.42,0.61,2025-10-28,0722,SNPP,SNPP,n,2,298.3,1.78,D,0
31.45101,75.05446,337.11,0.38,0.59,2025-10-28,0722,SNPP,SNPP,n,2,299.21,1.75,D,0
31.41604,74.91341,337.25,0.39,0.6,2025-10-28,0722,SNPP,SNPP,n,2,300.25,3.88,D,0
31.4234,74.91974,341.32,0.39,0.59,2025-10-28,0722,SNPP,SNPP,n,2,299.19,4.84,D,0
31.18932,73.51902,330.88,0.48,0.64,2025-10-28,0722,SNPP,SNPP,n,2,297.13,5.15,D,0
31.2574,73.69047,336.08,0.46,0.64,2025-10-28,0722,SNPP,SNPP,n,2,297.16,3.69,D,0
31.42372,73.80962,338.76,0.45,0.63,2025-10-28,0722,SNPP,SNPP,n,2,296.78,3.16,D,0
31.83924,75.28852,339.23,0.37,0.58,2025-10-28,0722,SNPP,SNPP,n,2,299.26,2.2,D,0
31.81329,74.39261,334.98,0.41,0.61,2025-10-28,0722,SNPP,SNPP,n,2,297.51,3.26,D,0
31.75775,74.15181,341.08,0.42,0.61,2025-10-28,0722,SNPP,SNPP,n,2,296.14,3.27,D,0
31.95299,74.80875,332.34,0.39,0.59,2025-10-28,0722,SNPP,SNPP,n,2,296.67,4.01,D,0
31.9697,74.38569,339.07,0.41,0.6,2025-10-28,0722,SNPP,SNPP,n,2,297.18,3.32,D,0
31.88121,73.98866,341.81,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,298.27,4.2,D,0
31.88316,73.94876,329.68,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.28,3.79,D,0
31.88182,73.98656,339.83,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.83,2.51,D,0
31.94888,73.8943,353.14,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,296.98,6.08,D,0
32.07154,73.60757,339.36,0.45,0.63,2025-10-28,0722,SNPP,SNPP,n,2,296.3,5.25,D,0
32.20762,73.94726,337.13,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.31,3.93,D,0
32.21027,73.94726,331.8,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.64,3.29,D,0
32.38805,74.59209,329.11,0.39,0.59,2025-10-28,0722,SNPP,SNPP,n,2,298.21,1.54,D,0
32.3217,74.30914,332.01,0.4,0.6,2025-10-28,0722,SNPP,SNPP,n,2,297.74,1.87,D,0
32.50473,75.0105,329.28,0.37,0.58,2025-10-28,0722,SNPP,SNPP,n,2,297.99,1.4,D,0
32.13251,73.51039,344.61,0.45,0.63,2025-10-28,0722,SNPP,SNPP,n,2,295.47,4.47,D,0
32.14946,73.50436,331.17,0.45,0.63,2025-10-28,0722,SNPP,SNPP,n,2,294.64,2.59,D,0
32.29401,73.89841,329.18,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.31,2.9,D,0
32.29346,73.82528,334.74,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,297.18,2.81,D,0
32.30928,73.86374,335.26,0.43,0.62,2025-10-28,0722,SNPP,SNPP,n,2,295.74,1.79,D,0
32.28966,73.89791,332.17,0.43,0.62,2025-10-28,0723,SNPP,SNPP,n,2,298.08,2.35,D,0
32.29424,73.82311,334.97,0.43,0.62,2025-10-28,0723,SNPP,SNPP,n,2,296.53,3.46,D,0
32.31031,73.86148,339.34,0.43,0.62,2025-10-28,0723,SNPP,SNPP,n,2,296.16,2.84,D,0
29.44977,74.01996,331.07,0.5,0.66,2025-10-28,0902,SNPP,SNPP,n,2,296.69,2.5,D,0
29.53559,74.52498,336.47,0.53,0.67,2025-10-28,0902,SNPP,SNPP,n,2,290.1,5.3,D,0
29.58876,74.40007,341.38,0.52,0.67,2025-10-28,0902,SNPP,SNPP,n,2,296.35,5.97,D,0
29.6349,74.54443,335.36,0.54,0.68,2025-10-28,0902,SNPP,SNPP,n,2,295.81,3.56,D,0
29.93351,75.01321,334.39,0.57,0.69,2025-10-28,0902,SNPP,SNPP,n,2,294.91,4.75,D,0
30.14819,75.77056,341.1,0.64,0.72,2025-10-28,0902,SNPP,SNPP,n,2,294.97,12,D,0
30.14301,75.77818,337.17,0.64,0.72,2025-10-28,0902,SNPP,SNPP,n,2,295.45,8.89,D,0
30.14272,75.77126,335.44,0.64,0.72,2025-10-28,0902,SNPP,SNPP,n,2,295.21,5.85,D,0
30.26373,75.88371,346.99,0.65,0.73,2025-10-28,0902,SNPP,SNPP,n,2,295.4,9.86,D,0
30.26488,75.8826,343.01,0.65,0.73,2025-10-28,0902,SNPP,SNPP,n,2,294.93,10.99,D,0
30.31016,75.97966,341.53,0.66,0.73,2025-10-28,0902,SNPP,SNPP,n,2,295.25,6.13,D,0
30.3247,75.27812,351.03,0.6,0.71,2025-10-28,0902,SNPP,SNPP,n,2,296.3,13.38,D,0
30.32188,75.27537,367,0.6,0.71,2025-10-28,0902,SNPP,SNPP,h,2,297.56,11.32,D,0
30.4292,73.65154,336.39,0.48,0.65,2025-10-28,0902,SNPP,SNPP,n,2,296.75,6.27,D,0
30.62753,73.99586,335.33,0.51,0.66,2025-10-28,0902,SNPP,SNPP,n,2,297.27,3.5,D,0
30.66412,73.87933,330.28,0.5,0.66,2025-10-28,0902,SNPP,SNPP,n,2,296.07,3.01,D,0
30.68527,73.9445,336.47,0.5,0.66,2025-10-28,0903,SNPP,SNPP,n,2,296.15,4.92,D,0
30.74235,74.43134,340.2,0.54,0.68,2025-10-28,0903,SNPP,SNPP,n,2,298.7,4.04,D,0
30.71431,73.90983,330.44,0.5,0.66,2025-10-28,0903,SNPP,SNPP,n,2,296.74,3.62,D,0
30.76029,74.29142,335.37,0.53,0.67,2025-10-28,0903,SNPP,SNPP,n,2,296.95,3.67,D,0
30.77659,73.71284,347,0.49,0.65,2025-10-28,0903,SNPP,SNPP,n,2,297.34,7.54,D,0
30.74989,73.6592,337.07,0.49,0.65,2025-10-28,0903,SNPP,SNPP,n,2,296.84,3.09,D,0
30.7774,73.71523,339.86,0.49,0.65,2025-10-28,0903,SNPP,SNPP,n,2,297.49,5.85,D,0
30.88428,74.66415,341.25,0.56,0.69,2025-10-28,0903,SNPP,SNPP,n,2,297.61,3.98,D,0
30.99909,74.88837,335.71,0.58,0.69,2025-10-28,0903,SNPP,SNPP,n,2,298.77,4.75,D,0
31.1456,73.50768,335.35,0.48,0.65,2025-10-28,0903,SNPP,SNPP,n,2,296.62,3.85,D,0
31.16373,73.5064,329.59,0.48,0.65,2025-10-28,0903,SNPP,SNPP,n,2,297.54,4.01,D,0
31.19941,73.59283,345.77,0.49,0.65,2025-10-28,0903,SNPP,SNPP,n,2,296.91,5.89,D,0
31.16514,73.50343,330.17,0.48,0.65,2025-10-28,0903,SNPP,SNPP,n,2,297.2,3.39,D,0
31.26666,75.06731,329.89,0.59,0.7,2025-10-28,0903,SNPP,SNPP,n,2,297.54,4.01,D,0
31.20028,73.58986,339.33,0.49,0.65,2025-10-28,0903,SNPP,SNPP,n,2,296.51,8.47,D,0
31.28315,73.75485,350.69,0.5,0.66,2025-10-28,0903,SNPP,SNPP,n,2,297.52,8.3,D,0
